----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Material          |Material Description                    |ValA|BUn|From Date |To Date   |Opening Stock|Total Receipt Qties|Total Issue Quantities|Closing Stock|S|          Opening Value|   Total Receipt Values|     Total Issue Values|          Closing Value|Crcy |
| 30015226-2000VE020|IFG3 15W-40 SP (VN) DRUM 200L           |380A|ST |28.02.2026|28.02.2026|           6 |                 0 |                    0 |           6 | |            41,771,688 |            12,061,495 |                     0 |            53,833,183 |VND  |
| 30015226-2000VE020|IFG3 15W-40 SP (VN) DRUM 200L           |380B|ST |28.02.2026|28.02.2026|           7 |                 0 |                    0 |           7 | |            48,733,636 |            11,468,576 |                     0 |            60,202,212 |VND  |
| 30015226-2000VE020|IFG3 15W-40 SP (VN) DRUM 200L           |380C|ST |28.02.2026|28.02.2026|           3 |                 0 |                    0 |           3 | |            20,885,844 |             3,864,321 |                     0 |            24,750,165 |VND  |
| 30015226-2000VE020|IFG3 15W-40 SP (VN) DRUM 200L           |380E|ST |28.02.2026|28.02.2026|           2 |                 0 |                    0 |           2 | |            13,923,896 |             3,349,531 |                     0 |            17,273,427 |VND  |
| 30015226-2000VE020|IFG3 15W-40 SP (VN) DRUM 200L           |380P|ST |28.02.2026|28.02.2026|           2 |                 0 |                    0 |           2 | |            13,923,896 |             4,062,165 |                     0 |            17,986,061 |VND  |
| 30015226-7460VE020|IFG3 15W-40 SP(VN) 4LX6                 |380A|ST |28.02.2026|28.02.2026|         168 |                 0 |                    0 |         168 | |           147,956,424 |            19,855,220 |                     0 |           167,811,644 |VND  |
| 30015226-7460VE020|IFG3 15W-40 SP(VN) 4LX6                 |380B|ST |28.02.2026|28.02.2026|         252 |                 0 |                    0 |         252 | |           221,934,636 |            32,219,827 |                     0 |           254,154,463 |VND  |
| 30015226-7460VE020|IFG3 15W-40 SP(VN) 4LX6                 |380C|ST |28.02.2026|28.02.2026|          31 |                 0 |                    0 |          31 | |            27,301,483 |             3,723,702 |                     0 |            31,025,185 |VND  |
| 30015226-7460VE020|IFG3 15W-40 SP(VN) 4LX6                 |380E|ST |28.02.2026|28.02.2026|          23 |                 0 |                    0 |          23 | |            20,255,939 |             3,353,323 |                     0 |            23,609,262 |VND  |
| 30015226-7460VE020|IFG3 15W-40 SP(VN) 4LX6                 |380F|ST |28.02.2026|28.02.2026|          63 |                 0 |                    0 |          63 | |            55,483,659 |             8,198,995 |                     0 |            63,682,654 |VND  |
| 30015226-7460VE020|IFG3 15W-40 SP(VN) 4LX6                 |380P|ST |28.02.2026|28.02.2026|         606 |                 0 |                    0 |         606 | |           533,699,958 |            74,615,847 |                     0 |           608,315,805 |VND  |
| 30015228-00010E010|MP(IFG3 5W-30 SP/GF-6A) BULK            |380P|KG |28.02.2026|28.02.2026|         177 |                 0 |                    0 |         177 | |             6,351,645 |             1,675,817 |                     0 |             8,027,462 |VND  |
| 30015228-00020E010|CL(IFG3 5W-30 SP/GF-6A) BULK            |380P|KG |28.02.2026|28.02.2026|         308 |                 0 |                    0 |         308 | |             9,371,516 |                     0 |                12,244-|             9,359,272 |VND  |
| 30015228-00030E010|LF(IFG3 5W-30 SP/GF-6A) BULK            |380P|KG |28.02.2026|28.02.2026|         351 |                 0 |                    0 |         351 | |            12,595,635 |             1,618,642 |                     0 |            14,214,277 |VND  |
| 30015228-2000VE020|IFG3 5W-30 SP/GF-6A (VN) D200L          |380A|ST |28.02.2026|28.02.2026|           1 |                 0 |                    0 |           1 | |             7,182,643 |             3,180,318 |                     0 |            10,362,961 |VND  |
| 30015228-2000VE020|IFG3 5W-30 SP/GF-6A (VN) D200L          |380B|ST |28.02.2026|28.02.2026|           1 |                 0 |                    0 |           1 | |             7,182,643 |             1,575,714 |                     0 |             8,758,357 |VND  |
| 30015228-2000VE020|IFG3 5W-30 SP/GF-6A (VN) D200L          |380C|ST |28.02.2026|28.02.2026|           1 |                 0 |                    0 |           1 | |             7,182,643 |             3,180,318 |                     0 |            10,362,961 |VND  |
| 30015228-2000VE020|IFG3 5W-30 SP/GF-6A (VN) D200L          |380P|ST |28.02.2026|28.02.2026|           7 |                 0 |                    0 |           7 | |            50,278,501 |            22,262,222 |                     0 |            72,540,723 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380A|ST |28.02.2026|28.02.2026|          88 |                 0 |                    0 |          88 | |            79,757,656 |            12,041,332 |                     0 |            91,798,988 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380B|ST |28.02.2026|28.02.2026|          91 |                 0 |                    0 |          91 | |            82,476,667 |            14,326,552 |                     0 |            96,803,219 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380C|ST |28.02.2026|28.02.2026|          39 |                 0 |                    0 |          39 | |            35,347,143 |             9,805,724 |                     0 |            45,152,867 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380E|ST |28.02.2026|28.02.2026|          12 |                 0 |                    0 |          12 | |            10,876,044 |             1,181,059 |                     0 |            12,057,103 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380F|ST |28.02.2026|28.02.2026|          40 |                 0 |                    0 |          40 | |            36,253,480 |             6,011,800 |                     0 |            42,265,280 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380P|ST |28.02.2026|28.02.2026|         423 |                 0 |                    0 |         423 | |           383,380,551 |            89,131,930 |                     0 |           472,512,481 |VND  |
| 30016887-00010E010|MP(IKC SP/GF-6 0W-20 Mo) BULK           |380P|KG |28.02.2026|28.02.2026|          61 |                 0 |                    0 |          61 | |             3,451,319 |             1,544,904 |                     0 |             4,996,223 |VND  |
| 30016887-00020E010|CL(IKC SP/GF-6 0W-20 Mo) BULK           |380P|KG |28.02.2026|28.02.2026|         295 |                 0 |                    0 |         295 | |            10,741,245 |                     0 |             1,512,855-|             9,228,390 |VND  |
| 30016887-00030E010|LF(IKC SP/GF-6 0W-20 Mo) BULK           |380P|KG |28.02.2026|28.02.2026|         253 |                 0 |                    0 |         253 | |            14,314,487 |             1,797,565 |                     0 |            16,112,052 |VND  |
| 30016888-00020E010|CL(IKC GF-6/SP 5W-30 DEXOS) BULK        |380P|KG |28.02.2026|28.02.2026|         282 |                 0 |                    0 |         282 | |            10,267,902 |                     0 |             1,891,567-|             8,376,335 |VND  |
| 30016888-00030E010|LF(IKC GF-6/SP 5W-30 DEXOS) BULK        |380P|KG |28.02.2026|28.02.2026|         325 |                 0 |                    0 |         325 | |            15,302,625 |             1,114,104 |                     0 |            16,416,729 |VND  |
| 30021326-00031E010|LF(IDEMITSU SN 5W-30 F-S) BULK          |380P|KG |28.02.2026|28.02.2026|         334 |                 0 |                    0 |         334 | |            14,637,884 |                     0 |               478,035-|            14,159,849 |VND  |
| 30041216-5200SE020|IDEMITSU MULTI-VEHICLE ATF PLUS P20L    |380A|ST |28.02.2026|28.02.2026|          28 |                 0 |                    0 |          28 | |            36,612,492 |             5,051,069 |                     0 |            41,663,561 |VND  |
| 30041216-5200SE020|IDEMITSU MULTI-VEHICLE ATF PLUS P20L    |380B|ST |28.02.2026|28.02.2026|          41 |                 0 |                    0 |          41 | |            53,611,149 |             7,396,208 |                     0 |            61,007,357 |VND  |
| 30041216-5200SE020|IDEMITSU MULTI-VEHICLE ATF PLUS P20L    |380P|ST |28.02.2026|28.02.2026|          50 |                 0 |                    0 |          50 | |            65,379,450 |             9,019,768 |                     0 |            74,399,218 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380A|ST |28.02.2026|28.02.2026|          79 |                 0 |                    0 |          79 | |           128,962,997 |             9,543,132 |                     0 |           138,506,129 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380B|ST |28.02.2026|28.02.2026|          17 |                 0 |                    0 |          17 | |            27,751,531 |             2,444,518 |                     0 |            30,196,049 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380C|ST |28.02.2026|28.02.2026|          15 |                 0 |                    0 |          15 | |            24,486,645 |             2,350,471 |                     0 |            26,837,116 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380E|ST |28.02.2026|28.02.2026|          13 |                 0 |                    0 |          13 | |            21,221,759 |             2,091,058 |                     0 |            23,312,817 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380F|ST |28.02.2026|28.02.2026|          20 |                 0 |                    0 |          20 | |            32,648,860 |             2,322,144 |                     0 |            34,971,004 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380P|ST |28.02.2026|28.02.2026|         396 |                 0 |                    0 |         396 | |           646,447,428 |            45,978,456 |                     0 |           692,425,884 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380A|ST |28.02.2026|28.02.2026|          26 |                 0 |                    0 |          26 | |            46,851,714 |             4,122,639 |                     0 |            50,974,353 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380B|ST |28.02.2026|28.02.2026|          15 |                 0 |                    0 |          15 | |            27,029,835 |             2,378,445 |                     0 |            29,408,280 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380C|ST |28.02.2026|28.02.2026|          12 |                 0 |                    0 |          12 | |            21,623,868 |             1,902,757 |                     0 |            23,526,625 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380E|ST |28.02.2026|28.02.2026|          13 |                 0 |                    0 |          13 | |            23,425,857 |             2,061,320 |                     0 |            25,487,177 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380F|ST |28.02.2026|28.02.2026|           3 |                 0 |                    0 |           3 | |             5,405,967 |               475,689 |                     0 |             5,881,656 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380P|ST |28.02.2026|28.02.2026|           4 |                 0 |                    0 |           4 | |             7,207,956 |               634,251 |                     0 |             7,842,207 |VND  |
| 30095030-71901E020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380A|ST |28.02.2026|28.02.2026|          32 |                 0 |                    0 |          32 | |            24,158,400 |             5,607,605 |                     0 |            29,766,005 |VND  |
| 30095030-71901E020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380C|ST |28.02.2026|28.02.2026|           5 |                 0 |                    0 |           5 | |             3,774,750 |               876,188 |                     0 |             4,650,938 |VND  |
| 30095030-71901E020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380P|ST |28.02.2026|28.02.2026|          44 |                 0 |                    0 |          44 | |            33,217,800 |             7,710,456 |                     0 |            40,928,256 |VND  |
| 30095030-7190VE020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380C|ST |28.02.2026|28.02.2026|           2 |                 0 |                    0 |           2 | |             1,412,476 |               447,497 |                     0 |             1,859,973 |VND  |
| 30095030-7190VE020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380P|ST |28.02.2026|28.02.2026|           1 |                 0 |                    0 |           1 | |               706,238 |               224,561 |                     0 |               930,799 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380A|ST |28.02.2026|28.02.2026|         111 |                 0 |                    0 |         111 | |            89,000,688 |                     0 |             4,991,678-|            84,009,010 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380B|ST |28.02.2026|28.02.2026|         669 |                 0 |                    0 |         669 | |           536,409,552 |                     0 |            28,750,905-|           507,658,647 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380C|ST |28.02.2026|28.02.2026|          84 |                 0 |                    0 |          84 | |            67,351,872 |                     0 |             3,683,870-|            63,668,002 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380E|ST |28.02.2026|28.02.2026|         108 |                 0 |                    0 |         108 | |            86,595,264 |                     0 |             4,953,595-|            81,641,669 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380F|ST |28.02.2026|28.02.2026|         187 |                 0 |                    0 |         187 | |           149,938,096 |                     0 |             8,211,841-|           141,726,255 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380P|ST |28.02.2026|28.02.2026|         357 |                 0 |                    0 |         357 | |           286,245,456 |                     0 |            15,811,372-|           270,434,084 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380A|ST |28.02.2026|28.02.2026|         356 |                 0 |                    0 |         356 | |           254,928,752 |            10,867,715 |                     0 |           265,796,467 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380B|ST |28.02.2026|28.02.2026|       1,744 |                 0 |                    0 |       1,744 | |         1,248,864,448 |            56,651,689 |                     0 |         1,305,516,137 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380C|ST |28.02.2026|28.02.2026|         459 |                 0 |                    0 |         459 | |           328,686,228 |            15,693,842 |                     0 |           344,380,070 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380E|ST |28.02.2026|28.02.2026|         110 |                 0 |                    0 |         110 | |            78,770,120 |             3,351,122 |                     0 |            82,121,242 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380F|ST |28.02.2026|28.02.2026|         358 |                 0 |                    0 |         358 | |           256,360,936 |            11,441,838 |                     0 |           267,802,774 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380P|ST |28.02.2026|28.02.2026|         853 |                 0 |                    0 |         853 | |           610,826,476 |            30,305,694 |                     0 |           641,132,170 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380A|ST |28.02.2026|28.02.2026|          73 |                 0 |                    0 |          73 | |            62,449,894 |             5,485,487 |                     0 |            67,935,381 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380B|ST |28.02.2026|28.02.2026|         643 |                 0 |                    0 |         643 | |           550,072,354 |            47,789,210 |                     0 |           597,861,564 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380C|ST |28.02.2026|28.02.2026|          30 |                 0 |                    0 |          30 | |            25,664,340 |             1,995,448 |                     0 |            27,659,788 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380E|ST |28.02.2026|28.02.2026|          16 |                 0 |                    0 |          16 | |            13,687,648 |             1,071,478 |                     0 |            14,759,126 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380F|ST |28.02.2026|28.02.2026|          75 |                 0 |                    0 |          75 | |            64,160,850 |             5,161,876 |                     0 |            69,322,726 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380P|ST |28.02.2026|28.02.2026|         479 |                 0 |                    0 |         479 | |           409,773,962 |            38,970,223 |                     0 |           448,744,185 |VND  |
| 30095041-00020E010|CL(IDEMITSU 4T SL/MA 20W-50) BULK       |380P|KG |28.02.2026|28.02.2026|         353 |                 0 |                    0 |         353 | |             8,961,964 |               778,485 |                     0 |             9,740,449 |VND  |
| 30095041-00030E010|LF(IDEMITSU 4T SL/MA 20W-50) BULK       |380P|KG |28.02.2026|28.02.2026|         270 |                 0 |                    0 |         270 | |             8,760,960 |             1,416,118 |                     0 |            10,177,078 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380A|ST |28.02.2026|28.02.2026|         320 |                 0 |                    0 |         320 | |           232,765,120 |            40,989,009 |                     0 |           273,754,129 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380B|ST |28.02.2026|28.02.2026|         222 |                 0 |                    0 |         222 | |           161,480,802 |            28,473,994 |                     0 |           189,954,796 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380C|ST |28.02.2026|28.02.2026|          74 |                 0 |                    0 |          74 | |            53,826,934 |            10,173,723 |                     0 |            64,000,657 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380E|ST |28.02.2026|28.02.2026|          21 |                 0 |                    0 |          21 | |            15,275,211 |             3,093,101 |                     0 |            18,368,312 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380F|ST |28.02.2026|28.02.2026|         105 |                 0 |                    0 |         105 | |            76,376,055 |            14,776,171 |                     0 |            91,152,226 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380P|ST |28.02.2026|28.02.2026|         459 |                 0 |                    0 |         459 | |           333,872,469 |            50,249,825 |                     0 |           384,122,294 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380A|ST |28.02.2026|28.02.2026|          65 |                 0 |                    0 |          65 | |            57,914,870 |            15,350,607 |                     0 |            73,265,477 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380B|ST |28.02.2026|28.02.2026|          49 |                 0 |                    0 |          49 | |            43,658,902 |            11,606,164 |                     0 |            55,265,066 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380C|ST |28.02.2026|28.02.2026|           5 |                 0 |                    0 |           5 | |             4,454,990 |             1,262,296 |                     0 |             5,717,286 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380F|ST |28.02.2026|28.02.2026|          67 |                 0 |                    0 |          67 | |            59,696,866 |            17,399,112 |                     0 |            77,095,978 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380P|ST |28.02.2026|28.02.2026|          15 |                 0 |                    0 |          15 | |            13,364,970 |             3,530,019 |                     0 |            16,894,989 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380A|ST |28.02.2026|28.02.2026|         127 |                 0 |                    0 |         127 | |            22,796,627 |             7,649,477 |                     0 |            30,446,104 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380B|ST |28.02.2026|28.02.2026|         213 |                 0 |                    0 |         213 | |            38,233,713 |            12,429,256 |                     0 |            50,662,969 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380C|ST |28.02.2026|28.02.2026|          41 |                 0 |                    0 |          41 | |             7,359,541 |             2,436,763 |                     0 |             9,796,304 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380E|ST |28.02.2026|28.02.2026|          43 |                 0 |                    0 |          43 | |             7,718,543 |             2,304,844 |                     0 |            10,023,387 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380F|ST |28.02.2026|28.02.2026|          21 |                 0 |                    0 |          21 | |             3,769,521 |             1,229,284 |                     0 |             4,998,805 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380P|ST |28.02.2026|28.02.2026|          98 |                 0 |                    0 |          98 | |            17,591,098 |             5,944,175 |                     0 |            23,535,273 |VND  |
| 30099974-00010E010|MP(IRG3 10W-40 MB) BULK                 |380P|KG |28.02.2026|28.02.2026|         119 |                 0 |                    0 |         119 | |             4,086,460 |               704,786 |                     0 |             4,791,246 |VND  |
| 30099974-00020E010|CL(IRG3 10W-40 MB) BULK                 |380P|KG |28.02.2026|28.02.2026|         356 |                 0 |                    0 |         356 | |             8,259,556 |                     0 |               488,687-|             7,770,869 |VND  |
| 30099974-00030E010|LF(IRG3 10W-40 MB) BULK                 |380P|KG |28.02.2026|28.02.2026|         357 |                 0 |                    0 |         357 | |            12,259,380 |             2,114,358 |                     0 |            14,373,738 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380A|ST |28.02.2026|28.02.2026|         201 |                 0 |                    0 |         201 | |           151,764,246 |            35,850,795 |                     0 |           187,615,041 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380B|ST |28.02.2026|28.02.2026|         216 |                 0 |                    0 |         216 | |           163,089,936 |            36,485,961 |                     0 |           199,575,897 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380C|ST |28.02.2026|28.02.2026|          65 |                 0 |                    0 |          65 | |            49,077,990 |            10,951,286 |                     0 |            60,029,276 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380E|ST |28.02.2026|28.02.2026|          24 |                 0 |                    0 |          24 | |            18,121,104 |             4,636,321 |                     0 |            22,757,425 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380F|ST |28.02.2026|28.02.2026|          54 |                 0 |                    0 |          54 | |            40,772,484 |             9,320,330 |                     0 |            50,092,814 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380P|ST |28.02.2026|28.02.2026|         283 |                 0 |                    0 |         283 | |           213,678,018 |            46,692,979 |                     0 |           260,370,997 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380A|ST |28.02.2026|28.02.2026|         266 |                 0 |                    0 |         266 | |           192,510,318 |            34,333,178 |                     0 |           226,843,496 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380B|ST |28.02.2026|28.02.2026|         389 |                 0 |                    0 |         389 | |           281,528,247 |            70,109,417 |                     0 |           351,637,664 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380C|ST |28.02.2026|28.02.2026|          53 |                 0 |                    0 |          53 | |            38,357,319 |             8,682,147 |                     0 |            47,039,466 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380E|ST |28.02.2026|28.02.2026|          30 |                 0 |                    0 |          30 | |            21,711,690 |             4,067,295 |                     0 |            25,778,985 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380F|ST |28.02.2026|28.02.2026|         125 |                 0 |                    0 |         125 | |            90,465,375 |            21,313,015 |                     0 |           111,778,390 |VND  |
