----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Material          |Material Description                    |ValA|BUn|From Date |To Date   |Opening Stock|Total Receipt Qties|Total Issue Quantities|Closing Stock|S|          Opening Value|   Total Receipt Values|     Total Issue Values|          Closing Value|Crcy |
| 30015228-2000VE020|IFG3 5W-30 SP/GF-6A (VN) D200L          |380B|ST |30.04.2026|30.04.2026|           3 |                 0 |                    0 |           3 | |            24,821,268 |             8,644,950 |                     0 |            33,466,218 |VND  |
| 30015228-2000VE020|IFG3 5W-30 SP/GF-6A (VN) D200L          |380P|ST |30.04.2026|30.04.2026|           7 |                 0 |                    0 |           7 | |            57,916,292 |            26,217,896 |                     0 |            84,134,188 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380A|ST |30.04.2026|30.04.2026|         146 |                 0 |                    0 |         146 | |           151,047,220 |             3,394,691 |                     0 |           154,441,911 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380B|ST |30.04.2026|30.04.2026|         202 |                 0 |                    0 |         202 | |           208,983,140 |             5,894,915 |                     0 |           214,878,055 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380C|ST |30.04.2026|30.04.2026|          39 |                 0 |                    0 |          39 | |            40,348,230 |             4,804,637 |                     0 |            45,152,867 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380E|ST |30.04.2026|30.04.2026|          12 |                 0 |                    0 |          12 | |            12,414,840 |                     0 |               357,737-|            12,057,103 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380F|ST |30.04.2026|30.04.2026|          38 |                 0 |                    0 |          38 | |            39,313,660 |               838,356 |                     0 |            40,152,016 |VND  |
| 30015228-7460VE020|IFG3 5W-30 SP/GF-6A (VN) 4LX6           |380P|ST |30.04.2026|30.04.2026|         442 |                 0 |                    0 |         442 | |           457,279,940 |            12,896,136 |                     0 |           470,176,076 |VND  |
| 30016887-00010E010|MP(IKC SP/GF-6 0W-20 Mo) BULK           |380P|KG |30.04.2026|30.04.2026|          61 |                 0 |                    0 |          61 | |             3,506,524 |             1,489,699 |                     0 |             4,996,223 |VND  |
| 30016887-00020E010|CL(IKC SP/GF-6 0W-20 Mo) BULK           |380P|KG |30.04.2026|30.04.2026|         295 |                 0 |                    0 |         295 | |            10,736,820 |                     0 |             1,508,430-|             9,228,390 |VND  |
| 30016887-00030E010|LF(IKC SP/GF-6 0W-20 Mo) BULK           |380P|KG |30.04.2026|30.04.2026|         253 |                 0 |                    0 |         253 | |            14,543,452 |             1,568,600 |                     0 |            16,112,052 |VND  |
| 30016888-00010E010|MP(IKC GF-6/SP 5W-30 DEXOS) BULK        |380P|KG |30.04.2026|30.04.2026|       2,563 |                 0 |                    0 |       2,563 | |           123,108,579 |            40,374,723 |                     0 |           163,483,302 |VND  |
| 30016888-00020E010|CL(IKC GF-6/SP 5W-30 DEXOS) BULK        |380P|KG |30.04.2026|30.04.2026|         282 |                 0 |                    0 |         282 | |            10,263,672 |                     0 |             1,887,337-|             8,376,335 |VND  |
| 30016888-00030E010|LF(IKC GF-6/SP 5W-30 DEXOS) BULK        |380P|KG |30.04.2026|30.04.2026|         325 |                 0 |                    0 |         325 | |            15,610,725 |               806,004 |                     0 |            16,416,729 |VND  |
| 30021326-00031E010|LF(IDEMITSU SN 5W-30 F-S) BULK          |380P|KG |30.04.2026|30.04.2026|         334 |                 0 |                    0 |         334 | |            14,954,850 |                     0 |               795,001-|            14,159,849 |VND  |
| 30041216-5200SE020|IDEMITSU MULTI-VEHICLE ATF PLUS P20L    |380A|ST |30.04.2026|30.04.2026|          25 |                 0 |                    0 |          25 | |            32,676,100 |             4,523,508 |                     0 |            37,199,608 |VND  |
| 30041216-5200SE020|IDEMITSU MULTI-VEHICLE ATF PLUS P20L    |380B|ST |30.04.2026|30.04.2026|          16 |                 0 |                    0 |          16 | |            20,912,704 |             2,895,044 |                     0 |            23,807,748 |VND  |
| 30041216-5200SE020|IDEMITSU MULTI-VEHICLE ATF PLUS P20L    |380P|ST |30.04.2026|30.04.2026|          50 |                 0 |                    0 |          50 | |            65,352,200 |             9,047,018 |                     0 |            74,399,218 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380A|ST |30.04.2026|30.04.2026|         240 |                 0 |                    0 |         240 | |           391,622,880 |            16,979,791 |                     0 |           408,602,671 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380B|ST |30.04.2026|30.04.2026|         100 |                 0 |                    0 |         100 | |           163,176,200 |             7,891,872 |                     0 |           171,068,072 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380C|ST |30.04.2026|30.04.2026|          15 |                 0 |                    0 |          15 | |            24,476,430 |             2,360,686 |                     0 |            26,837,116 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380E|ST |30.04.2026|30.04.2026|          13 |                 0 |                    0 |          13 | |            21,212,906 |             2,099,911 |                     0 |            23,312,817 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380F|ST |30.04.2026|30.04.2026|          18 |                 0 |                    0 |          18 | |            29,371,716 |             2,102,188 |                     0 |            31,473,904 |VND  |
| 30041216-7460SE020|IDEMITSU MULTI-VEHICLE ATF PLUS 4Lx6    |380P|ST |30.04.2026|30.04.2026|         373 |                 0 |                    0 |         373 | |           608,647,226 |            12,956,863 |                     0 |           621,604,089 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380A|ST |30.04.2026|30.04.2026|         112 |                 0 |                    0 |         112 | |           201,738,544 |            10,904,556 |                     0 |           212,643,100 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380B|ST |30.04.2026|30.04.2026|          72 |                 0 |                    0 |          72 | |           129,689,064 |             6,942,685 |                     0 |           136,631,749 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380C|ST |30.04.2026|30.04.2026|          10 |                 0 |                    0 |          10 | |            18,012,370 |             1,593,151 |                     0 |            19,605,521 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380E|ST |30.04.2026|30.04.2026|          10 |                 0 |                    0 |          10 | |            18,012,370 |             1,593,151 |                     0 |            19,605,521 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380F|ST |30.04.2026|30.04.2026|          20 |                 0 |                    0 |          20 | |            36,024,740 |             1,932,492 |                     0 |            37,957,232 |VND  |
| 30041220-7460SE020|IDEMITSU MULTI-VEHICLE CVTF 4LX6        |380P|ST |30.04.2026|30.04.2026|         247 |                 0 |                    0 |         247 | |           444,905,539 |            21,285,514 |                     0 |           466,191,053 |VND  |
| 30095030-71901E020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380A|ST |30.04.2026|30.04.2026|          32 |                 0 |                    0 |          32 | |            28,264,160 |             1,501,845 |                     0 |            29,766,005 |VND  |
| 30095030-71901E020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380C|ST |30.04.2026|30.04.2026|           5 |                 0 |                    0 |           5 | |             4,416,275 |               234,663 |                     0 |             4,650,938 |VND  |
| 30095030-71901E020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380P|ST |30.04.2026|30.04.2026|          34 |                 0 |                    0 |          34 | |            30,030,670 |             1,595,710 |                     0 |            31,626,380 |VND  |
| 30095030-7190VE020|IDEMITSU 4T SL/MA 10W-30 (VN) 800mLx24  |380C|ST |30.04.2026|30.04.2026|           2 |                 0 |                    0 |           2 | |             1,661,796 |               198,177 |                     0 |             1,859,973 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380A|ST |30.04.2026|30.04.2026|         375 |                 0 |                    0 |         375 | |           350,297,625 |                     0 |            30,183,401-|           320,114,224 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380B|ST |30.04.2026|30.04.2026|         392 |                 0 |                    0 |         392 | |           366,177,784 |                     0 |            31,208,103-|           334,969,681 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380C|ST |30.04.2026|30.04.2026|          96 |                 0 |                    0 |          96 | |            89,676,192 |                     0 |            11,919,878-|            77,756,314 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380F|ST |30.04.2026|30.04.2026|         157 |                 0 |                    0 |         157 | |           146,657,939 |                     0 |            20,891,274-|           125,766,665 |VND  |
| 30095031-71901E020|IDEMITSU 4T SL/MB 10W-30 (VN) 800mLx24  |380P|ST |30.04.2026|30.04.2026|         833 |                 0 |                    0 |         833 | |           778,127,791 |                     0 |            37,989,473-|           740,138,318 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380A|ST |30.04.2026|30.04.2026|         401 |                 0 |                    0 |         401 | |           342,561,869 |                     0 |            19,678,299-|           322,883,570 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380B|ST |30.04.2026|30.04.2026|         531 |                 0 |                    0 |         531 | |           453,616,839 |                     0 |            39,873,584-|           413,743,255 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380C|ST |30.04.2026|30.04.2026|          96 |                 0 |                    0 |          96 | |            82,009,824 |                     0 |             5,636,951-|            76,372,873 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380E|ST |30.04.2026|30.04.2026|          26 |                 0 |                    0 |          26 | |            22,210,994 |                     0 |             2,671,837-|            19,539,157 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380F|ST |30.04.2026|30.04.2026|         131 |                 0 |                    0 |         131 | |           111,909,239 |                     0 |            10,515,011-|           101,394,228 |VND  |
| 30095032-71901E020|IDEMITSU 4T SL/MA 10W-40  (VN) 800mLx24 |380P|ST |30.04.2026|30.04.2026|         406 |                 0 |                    0 |         406 | |           346,833,214 |                     0 |            12,606,182-|           334,227,032 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380A|ST |30.04.2026|30.04.2026|          32 |                 0 |                    0 |          32 | |            32,759,936 |                     0 |             2,404,580-|            30,355,356 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380B|ST |30.04.2026|30.04.2026|         394 |                 0 |                    0 |         394 | |           403,356,712 |                     0 |            22,994,242-|           380,362,470 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380C|ST |30.04.2026|30.04.2026|          34 |                 0 |                    0 |          34 | |            34,807,432 |                     0 |             2,444,059-|            32,363,373 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380E|ST |30.04.2026|30.04.2026|           4 |                 0 |                    0 |           4 | |             4,094,992 |                     0 |               388,114-|             3,706,878 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380F|ST |30.04.2026|30.04.2026|         120 |                 0 |                    0 |         120 | |           122,849,760 |                     0 |             8,042,609-|           114,807,151 |VND  |
| 30095032-72401E020|IDEMITSU 4T SL/MA 10W-40 (VN) 1Lx24     |380P|ST |30.04.2026|30.04.2026|         124 |                 0 |                    0 |         124 | |           126,944,752 |                     0 |             3,464,227-|           123,480,525 |VND  |
| 30095041-00020E010|CL(IDEMITSU 4T SL/MA 20W-50) BULK       |380P|KG |30.04.2026|30.04.2026|         319 |                 0 |                    0 |         319 | |            10,699,898 |                     0 |             2,294,482-|             8,405,416 |VND  |
| 30095041-00030E010|LF(IDEMITSU 4T SL/MA 20W-50) BULK       |380P|KG |30.04.2026|30.04.2026|         355 |                 0 |                    0 |         355 | |            14,408,030 |                     0 |             1,360,993-|            13,047,037 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380A|ST |30.04.2026|30.04.2026|         251 |                 0 |                    0 |         251 | |           216,666,212 |                     0 |             5,270,600-|           211,395,612 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380B|ST |30.04.2026|30.04.2026|         149 |                 0 |                    0 |         149 | |           128,618,588 |                     0 |             2,355,929-|           126,262,659 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380E|ST |30.04.2026|30.04.2026|          21 |                 0 |                    0 |          21 | |            18,127,452 |               240,860 |                     0 |            18,368,312 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380F|ST |30.04.2026|30.04.2026|          60 |                 0 |                    0 |          60 | |            51,792,720 |               294,267 |                     0 |            52,086,987 |VND  |
| 30095041-7190VE020|IDEMITSU 4T SL/MA 20W-50 (VN) 800mLx24  |380P|ST |30.04.2026|30.04.2026|          68 |                 0 |                    0 |          68 | |            58,698,416 |                     0 |             1,723,991-|            56,974,425 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380A|ST |30.04.2026|30.04.2026|          41 |                 0 |                    0 |          41 | |            43,407,069 |             2,806,540 |                     0 |            46,213,609 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380B|ST |30.04.2026|30.04.2026|         102 |                 0 |                    0 |         102 | |           107,988,318 |             4,158,447 |                     0 |           112,146,765 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380F|ST |30.04.2026|30.04.2026|          34 |                 0 |                    0 |          34 | |            35,996,106 |             2,390,609 |                     0 |            38,386,715 |VND  |
| 30095041-7240VE020|IDEMITSU 4T SL/MA 20W-50(VN) 1Lx24      |380P|ST |30.04.2026|30.04.2026|          77 |                 0 |                    0 |          77 | |            81,520,593 |             2,703,171 |                     0 |            84,223,764 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380A|ST |30.04.2026|30.04.2026|         102 |                 0 |                    0 |         102 | |            20,421,930 |             4,008,505 |                     0 |            24,430,435 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380B|ST |30.04.2026|30.04.2026|         164 |                 0 |                    0 |         164 | |            32,835,260 |             6,293,261 |                     0 |            39,128,521 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380C|ST |30.04.2026|30.04.2026|           5 |                 0 |                    0 |           5 | |             1,001,075 |               193,973 |                     0 |             1,195,048 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380E|ST |30.04.2026|30.04.2026|           8 |                 0 |                    0 |           8 | |             1,601,720 |               263,097 |                     0 |             1,864,817 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380F|ST |30.04.2026|30.04.2026|          20 |                 0 |                    0 |          20 | |             4,004,300 |               764,728 |                     0 |             4,769,028 |VND  |
| 30095094-77801E020|IDEMITSU SCOOTER GEAR OIL (VN) 120mLx24 |380P|ST |30.04.2026|30.04.2026|         118 |                 0 |                    0 |         118 | |            23,625,370 |             4,614,245 |                     0 |            28,239,615 |VND  |
| 30099974-00010E010|MP(IRG3 10W-40 MB) BULK                 |380P|KG |30.04.2026|30.04.2026|          17 |                 0 |                    0 |          17 | |               702,967 |               187,783 |                     0 |               890,750 |VND  |
| 30099974-00020E010|CL(IRG3 10W-40 MB) BULK                 |380P|KG |30.04.2026|30.04.2026|         352 |                 0 |                    0 |         352 | |            11,037,312 |                     0 |             3,362,815-|             7,674,497 |VND  |
| 30099974-00030E010|LF(IRG3 10W-40 MB) BULK                 |380P|KG |30.04.2026|30.04.2026|         283 |                 0 |                    0 |         283 | |            11,702,333 |                     0 |               621,831-|            11,080,502 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380A|ST |30.04.2026|30.04.2026|         351 |                 0 |                    0 |         351 | |           304,696,431 |            14,350,713 |                     0 |           319,047,144 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380B|ST |30.04.2026|30.04.2026|         295 |                 0 |                    0 |         295 | |           256,083,895 |             8,884,368 |                     0 |           264,968,263 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380C|ST |30.04.2026|30.04.2026|          90 |                 0 |                    0 |          90 | |            78,127,290 |             3,729,440 |                     0 |            81,856,730 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380E|ST |30.04.2026|30.04.2026|          32 |                 0 |                    0 |          32 | |            27,778,592 |             2,103,232 |                     0 |            29,881,824 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380F|ST |30.04.2026|30.04.2026|          73 |                 0 |                    0 |          73 | |            63,369,913 |             2,426,402 |                     0 |            65,796,315 |VND  |
| 30099974-7190VE020|IRG3 10W-40 MB (VN) 800mLx24            |380P|ST |30.04.2026|30.04.2026|          87 |                 0 |                    0 |          87 | |            75,523,047 |             1,972,211 |                     0 |            77,495,258 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380A|ST |30.04.2026|30.04.2026|         452 |                 0 |                    0 |         452 | |           371,336,080 |             6,287,482 |                     0 |           377,623,562 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380B|ST |30.04.2026|30.04.2026|         908 |                 0 |                    0 |         908 | |           745,958,320 |            18,519,673 |                     0 |           764,477,993 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380C|ST |30.04.2026|30.04.2026|          70 |                 0 |                    0 |          70 | |            57,507,800 |             2,956,175 |                     0 |            60,463,975 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380E|ST |30.04.2026|30.04.2026|          54 |                 0 |                    0 |          54 | |            44,363,160 |             1,053,094 |                     0 |            45,416,254 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380F|ST |30.04.2026|30.04.2026|         108 |                 0 |                    0 |         108 | |            88,726,320 |             4,284,386 |                     0 |            93,010,706 |VND  |
| 30099975-71901E020|IRG3 10W-40 MA2 (VN) 800mLx24           |380P|ST |30.04.2026|30.04.2026|         205 |                 0 |                    0 |         205 | |           168,415,700 |                     0 |               680,697-|           167,735,003 |VND  |
| 30099975-72401E020|IRG3 10W-40 MA2 (VN) 1Lx24              |380B|ST |30.04.2026|30.04.2026|          77 |                 0 |                    0 |          77 | |            79,649,724 |                     0 |               229,611-|            79,420,113 |VND  |
| 30099975-72401E020|IRG3 10W-40 MA2 (VN) 1Lx24              |380C|ST |30.04.2026|30.04.2026|          20 |                 0 |                    0 |          20 | |            20,688,240 |               291,551 |                     0 |            20,979,791 |VND  |
| 30099975-72401E020|IRG3 10W-40 MA2 (VN) 1Lx24              |380E|ST |30.04.2026|30.04.2026|           6 |                 0 |                    0 |           6 | |             6,206,472 |                87,466 |                     0 |             6,293,938 |VND  |
| 30099975-72401E020|IRG3 10W-40 MA2 (VN) 1Lx24              |380F|ST |30.04.2026|30.04.2026|          72 |                 0 |                    0 |          72 | |            74,477,664 |             1,049,585 |                     0 |            75,527,249 |VND  |
| 30099975-72401E020|IRG3 10W-40 MA2 (VN) 1Lx24              |380P|ST |30.04.2026|30.04.2026|         112 |                 0 |                    0 |         112 | |           115,854,144 |             1,632,688 |                     0 |           117,486,832 |VND  |
| 30099975-7240PE020|IRG3 10W-40 MA (PL) 1Lx24               |380P|ST |30.04.2026|30.04.2026|           4 |                 0 |                    0 |           4 | |             4,145,228 |               461,112 |                     0 |             4,606,340 |VND  |
| 30099975-7240VE020|IRG3 10W-40 MA (VN) 1Lx24               |380A|ST |30.04.2026|30.04.2026|          45 |                 0 |                    0 |          45 | |            46,695,825 |             1,175,933 |                     0 |            47,871,758 |VND  |
| 30099975-7240VE020|IRG3 10W-40 MA (VN) 1Lx24               |380C|ST |30.04.2026|30.04.2026|          20 |                 0 |                    0 |          20 | |            20,753,700 |               559,172 |                     0 |            21,312,872 |VND  |
| 30099975-7240VE020|IRG3 10W-40 MA (VN) 1Lx24               |380E|ST |30.04.2026|30.04.2026|          16 |                 0 |                    0 |          16 | |            16,602,960 |               807,710 |                     0 |            17,410,670 |VND  |
| 30099983-00020E010|CL(IRG5 10W-30 MA2) BULK                |380P|KG |30.04.2026|30.04.2026|         299 |                 0 |                    0 |         299 | |             8,569,639 |                     0 |               125,096-|             8,444,543 |VND  |
| 30099983-00030E010|LF(IRG5 10W-30 MA2) BULK                |380P|KG |30.04.2026|30.04.2026|         340 |                 0 |                    0 |         340 | |            13,188,940 |             4,862,807 |                     0 |            18,051,747 |VND  |
